"dataset_id","variable_id","type","refreshes"
"clean_read_MSD.sben","INTRVWDT","date","Adhoc"
"clean_read_MSD.sben","IWPIND","varchar","Adhoc"
"clean_read_MSD.sben","LAPIND","varchar","Adhoc"
"clean_read_MSD.sben","LAPSEDTUCV","date","Adhoc"
"clean_read_MSD.sben","LAPSEDTSWF","date","Adhoc"
"clean_read_MSD.sben","LPCDISDT","varchar","Adhoc"
"clean_read_MSD.sben","LPIND","varchar","Adhoc"
"clean_read_MSD.sben","MSRTE","varchar","Adhoc"
"clean_read_MSD.sben","DECDT","date","Adhoc"
"clean_read_MSD.sben","NSNCHILD","varchar","Adhoc"
"clean_read_MSD.sben","NSRT","float","Adhoc"
"clean_read_MSD.sben","NSRTDT","date","Adhoc"
"clean_read_MSD.sben","NSRSN","varchar","Adhoc"
"clean_read_MSD.sben","PAYCYC","varchar","Adhoc"
"clean_read_MSD.sben","PAYDAY","varchar","Adhoc"
"clean_read_MSD.sben","PAYMENT_REDIRECTION","varchar","Adhoc"
"clean_read_MSD.sben","PORTCDE","varchar","Adhoc"
"clean_read_MSD.sben","QLFYIND","varchar","Adhoc"
"clean_read_MSD.sben","RCSIND","varchar","Adhoc"
"clean_read_MSD.sben","REGDT","date","Adhoc"
"clean_read_MSD.sben","RSNCD","varchar","Adhoc"
"clean_read_MSD.sben","SRVST","varchar","Adhoc"
"clean_read_MSD.sben","SLSIND","varchar","Adhoc"
"clean_read_MSD.sben","SRTET","varchar","Adhoc"
"clean_read_MSD.sben","STARTED_WORK","varchar","Adhoc"
"clean_read_MSD.sben","CHGDT","date","Adhoc"
"clean_read_MSD.sben","SDBEGDT","date","Adhoc"
"clean_read_MSD.sben","ENDDT","date","Adhoc"
"clean_read_MSD.sben","TASIND","varchar","Adhoc"
"clean_read_MSD.sben","TAXCD","varchar","Adhoc"
"clean_read_MSD.sben","TAXRT","float","Adhoc"
"clean_read_MSD.sben","TFRDT","date","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_uid","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_birth_year_nbr","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_birth_month_nbr","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_related_uid","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_related_birth_year_nbr","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_related_birth_month_nbr","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","relationship_freq","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","rel_rank","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_cen_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_dia_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_msd_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_hes_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_sofie_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_add_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_chld_not_linked_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun18","snz_related_not_linked_ind","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","snz_ird_uid","int","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_batch_id","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_location_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_processg_dte","int","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_oldstat","char","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_rtype","char","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_baldate_dte","int","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_version_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_etype","char","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_eclass","char","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_effectiv_dte","int","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_errflag_id","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_errcode1_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_errcode2_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_errcode3_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_errcode4_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_errcode5_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_errcode6_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_ent","int","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_nzsic","int","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_anzsic","int","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_indind","char","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_sector","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_secind","char","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_sex_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_source_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_benefit","char","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_salwages","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_withhpay","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_acc","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_itbenefi","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_matched_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_dup","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_extra1","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_extra2","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_noresind_ind","char","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_rother_ind","char","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_nspaye","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_grossns","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_totfstc","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_othpaye","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_totpaye","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_totge","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_tintpaye","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_totint","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_totimpcr","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_tdivpaye","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_totdiv","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_tetinc","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_ttaxtrus","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_nqtinc","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_ostaxpd","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_osinc","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_tottaxcr","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_pttaxcr","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_tpsinlos","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_totshsal","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_netrent","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_sempinc","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_otherinc","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_laqcclmd","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_totexp","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_lossbf","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_losscd","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_ttxblinc","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_u30875","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_u9880","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_expayreb","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_childreb","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_totdonpd","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_donreb","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_chkprreb","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_spsavreb","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_othreb","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_totreb","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_taxoninc","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_nssurch","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_forint_ind","char","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_earnprem","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_acclass_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_emplprem","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_nsfrom_dte","int","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_nsto_dte","int","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_nsspird_no","int","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_grssns60","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_fpen","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_pttaxinc","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_deemloss","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_incafexp","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_intdiv","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_provinc","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_fsentamt","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_tlosscf","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_tctotdd","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_tcearn","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_tcclearn","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_tcnocert_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_ir12earn","float","Adhoc"
"clean_read_IR.ir_3_return_94","i3r_ir13earn","float","Adhoc"
"clean_read_MSD.msd_spdt_202107","snz_msd_uid","int","Adhoc"
"clean_read_MSD.msd_spdt_202107","snz_swn_nbr","int","Adhoc"
"clean_read_MSD.msd_spdt_202107","serv","varchar","Adhoc"
"clean_read_MSD.msd_spdt_202107","beg_date","date","Adhoc"
"clean_read_MSD.msd_spdt_202107","end_date","date","Adhoc"
"clean_read_MSD.msd_spdt_202107","srvst","varchar","Adhoc"
"clean_read_MSD.msd_spdt_202107","porind","varchar","Adhoc"
"clean_read_MSD.msd_spdt_202107","ctrcde","varchar","Adhoc"
"clean_read_MSD.msd_spdt_202107","ausnbrth","varchar","Adhoc"
"clean_read_MSD.msd_spdt_202107","nznbrmth","varchar","Adhoc"
"clean_read_MSD.msd_spdt_202107","yrsnz","varchar","Adhoc"
"clean_read_MSD.msd_spdt_202107","grandparnt","varchar","Adhoc"
"clean_read_MSD.msd_spdt_202107","gportmin","varchar","Adhoc"
"clean_read_MSD.msd_spdt_202107","prpind","varchar","Adhoc"
"clean_read_MSD.msd_spdt_202107","agreemnt","varchar","Adhoc"
"clean_read_HES.hes_concordance_NEWADRS","hes_year","int","Adhoc"
"clean_read_HES.hes_concordance_NEWADRS","hes_household_ref","varchar","Adhoc"
"clean_read_HES.hes_concordance_NEWADRS","snz_hes_hhld_uid","int","Adhoc"
"clean_read_HES.hes_concordance_NEWADRS","NEWADRS","varchar","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_uid","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_birth_year_nbr","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_birth_month_nbr","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_related_uid","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_related_birth_year_nbr","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_related_birth_month_nbr","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","relationship_freq","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","rel_rank","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_cen_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_dia_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_msd_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_hes_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_sofie_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_add_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_chld_not_linked_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Mar18","snz_related_not_linked_ind","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","snz_ird_uid","int","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_batch_id","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_location_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_processg_dte","int","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_oldstat","char","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_rtype","char","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_baldate_dte","int","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_version_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_etype","char","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_eclass","char","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_effectiv_dte","int","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_errflag_id","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_errcode1_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_errcode2_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_errcode3_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_errcode4_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_errcode5_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_errcode6_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_ent","int","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_nzsic","int","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_anzsic","int","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_indind","char","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_sector","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_secind","char","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_sex_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_source_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_benefit","char","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_salwages","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_withhpay","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_acc","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_itbenefi","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_matched_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_dup","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_extra1","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_extra2","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_noresind_ind","char","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_rother_ind","char","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_nspaye","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_grossns","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_totfstc","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_othpaye","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_totpaye","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_totge","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_tintpaye","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_totint","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_totimpcr","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_tdivpaye","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_totdiv","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_tetinc","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_ttaxtrus","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_nqtinc","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_ostaxpd","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_osinc","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_tottaxcr","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_pttaxcr","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_tpsinlos","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_totshsal","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_netrent","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_sempinc","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_otherinc","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_laqcclmd","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_totexp","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_lossbf","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_losscd","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_ttxblinc","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_u30875","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_u9880","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_expayreb","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_childreb","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_totdonpd","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_donreb","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_chkprreb","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_spsavreb","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_othreb","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_totreb","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_taxoninc","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_nssurch","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_forint_ind","char","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_earnprem","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_acclass_no","int","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_emplprem","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_nsfrom_dte","int","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_nsto_dte","int","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_nsspird_no","int","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_fpen","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_grssns60","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_pttaxinc","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_deemloss","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_incafexp","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_intdiv","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_provinc","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_fsentamt","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_tlosscf","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_tctotdd","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_tcearn","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_tcclearn","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_tcnocert_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_ir12earn","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_ir13earn","float","Adhoc"
"clean_read_IR.ir_3_return_95","i3r_gri","float","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","snz_msd_uid","int","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","snz_swn_nbr","int","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","partner_snz_msd_uid","int","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","partner_snz_swn_nbr","int","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","serv","varchar","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","supp","varchar","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","beg_date","date","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","end_date","date","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","expdt","date","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","inpdt","date","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","seqno","varchar","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","wbase","real","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","clind","varchar","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","wcost","int","Adhoc"
"clean_read_MSD.msd_swkct_costs_202107","expired","varchar","Adhoc"
"clean_read_IR.pent_mth_FTE_IDI_20161020_RFabling","pent","char","Adhoc"
"clean_read_IR.pent_mth_FTE_IDI_20161020_RFabling","dim_month_key","int","Adhoc"
"clean_read_IR.pent_mth_FTE_IDI_20161020_RFabling","total_gross_earn","decimal","Adhoc"
"clean_read_IR.pent_mth_FTE_IDI_20161020_RFabling","total_fte","float","Adhoc"
"clean_read_IR.pent_mth_FTE_IDI_20161020_RFabling","n_employees","int","Adhoc"
"clean_read_IR.pent_mth_FTE_IDI_20161020_RFabling","n_spell_start","int","Adhoc"
"clean_read_IR.pent_mth_FTE_IDI_20161020_RFabling","n_spell_end","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_uid","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_birth_year_nbr","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_birth_month_nbr","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_related_uid","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_related_birth_year_nbr","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_related_birth_month_nbr","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","relationship_freq","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","rel_rank","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_cen_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_dia_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_msd_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_hes_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_sofie_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_add_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Sep17","snz_chld_not_linked_ind","smallint","Adhoc"
